"site","year","medianDepth","nobsv"
"D61X1",2021,34.741,90
"D72Y1",1990,4.27,3
"D72Y1",1998,4.5,1
"D72Y1",1999,5.2,1
"D72Y1",2000,5.16,230
"D72Y1",2001,5.25,239
"D72Y1",2002,5.28,290
"D72Y1",2003,4.5,116
"D72Y1",2004,4.61,366
"D72Y1",2005,4.47,365
"D72Y1",2006,4.66,254
"D72Y1",2007,4.6,241
"D72Y1",2008,4.98,366
"D72Y1",2009,4.82,365
"D72Y1",2010,4.61,365
"D72Y1",2011,4.77,341
"D72Y1",2012,4.8,319
"D72Y1",2013,4.237,365
"D72Y1",2014,4.558,295
"D72Y1",2015,4.654,365
"D72Y1",2016,4.3355,366
"D72Y1",2017,4.439,365
"D72Y1",2018,3.98,341
"D72Y1",2019,3.964,365
"D72Y1",2020,4.006,366
"D72Y1",2021,4.1535,132
"DD33Y1",1990,12.89,1
"DD33Y1",1991,12.05,1
"DD33Y1",1994,12.25,1
"DD33Y1",1995,11.68,1
"DD33Y1",1999,11.89,1
"DD33Y1",2000,11.205,4
"DD33Y1",2001,12.095,4
"DD33Y1",2002,13.01,4
"DD33Y1",2003,11.625,4
"DD33Y1",2004,11.52,4
"DD33Y1",2005,11.795,4
"DD33Y1",2006,11.845,4
"DD33Y1",2007,13.225,4
"DD33Y1",2008,13.18,4
"DD33Y1",2009,12.43,5
"DD33Y1",2010,11.84,4
"DD33Y1",2011,13.07,4
"DD33Y1",2012,13.315,4
"DD33Y1",2013,11.575,4
"DD33Y1",2014,11.415,4
"DD33Y1",2015,10.825,4
"DD33Y1",2016,11.34,4
"DD33Y1",2017,11.45,4
"DD33Y1",2018,10.665,4
"DD33Y1",2019,11.9,5
"DD33Y1",2020,11.53,1
"DD33Y3",1999,11.82,1
"DD33Y3",2000,11.61,4
"DD33Y3",2001,12.395,4
"DD33Y3",2002,13.3,4
"DD33Y3",2003,11.84,4
"DD33Y3",2004,11.755,4
"DD33Y3",2005,12.01,4
"DD33Y3",2006,12.21,4
"DD33Y3",2007,13.53,4
"DD33Y3",2008,13.53,4
"DD33Y3",2009,12.69,5
"DD33Y3",2010,12.125,4
"DD33Y3",2011,13.445,4
"DD33Y3",2012,13.505,4
"DD33Y3",2013,11.93,4
"DD33Y3",2014,11.75,4
"DD33Y3",2015,11.205,4
"DD33Y3",2016,11.695,4
"DD33Y3",2017,11.815,4
"DD33Y3",2018,11.03,4
"DD33Y3",2019,12.24,5
"DD33Y3",2020,11.88,1
"DD42N1",1990,7.75,1
"DD42N1",1995,4.85,1
"DD42N1",1999,4.82,1
"DD42N1",2000,5.99,4
"DD42N1",2001,6.27,5
"DD42N1",2002,8.81,4
"DD42N1",2003,5.53,4
"DD42N1",2004,6.275,4
"DD42N1",2005,6.16,5
"DD42N1",2006,6.42,4
"DD42N1",2007,7.47,4
"DD42N1",2008,8.655,4
"DD42N1",2009,8.34,193
"DD42N1",2010,8.75,365
"DD42N1",2011,8.91,305
"DD42N1",2012,8.8275,330
"DD42N1",2013,7.633,365
"DD42N1",2014,5.855,365
"DD42N1",2015,5.746,365
"DD42N1",2016,5.331,366
"DD42N1",2017,5.448,365
"DD42N1",2018,5.09,365
"DD42N1",2019,8.007,365
"DD42N1",2020,5.0325,366
"DD42N1",2021,4.474,159
"DD42N2",1990,25.55,1
"DD42N2",1995,28.08,1
"DD42N2",2000,28.85,3
"DD42N2",2001,30.25,1
"DD42N2",2002,30.05,4
"DD42N2",2003,NA,4
"DD42N2",2004,NA,5
"DD42N2",2005,NA,5
"DD42N2",2006,NA,4
"DD42N2",2007,NA,5
"DD42N2",2008,NA,4
"DD42N2",2009,NA,1
"DD42N2",2013,38.85,8
"DD42N2",2014,39.089,282
"DD42N2",2015,39.619,365
"DD42N2",2016,39.9135,366
"DD42N2",2017,40.311,365
"DD42N2",2018,40.691,365
"DD42N2",2019,41.469,253
"DD42N2",2020,41.4465,366
"DD42N2",2021,41.609,159
"DD42N3",1990,79.37,1
"DD42N3",1995,83.53,1
"DD42N3",1999,85.99,1
"DD42N3",2000,86.85,3
"DD42N3",2001,87.49,5
"DD42N3",2002,88.29,4
"DD42N3",2003,88.615,4
"DD42N3",2004,88.95,5
"DD42N3",2005,89.18,5
"DD42N3",2006,89.455,4
"DD42N3",2007,89.71,5
"DD42N3",2008,89.83,4
"DD42N3",2009,88.77,181
"DD42N3",2010,89.3,365
"DD42N3",2011,90.39,265
"DD42N3",2012,91.6005,330
"DD42N3",2013,91.869,365
"DD42N3",2014,92.136,365
"DD42N3",2015,92.237,365
"DD42N3",2016,92.2815,366
"DD42N3",2017,92.341,317
"DD42N3",2018,92.488,365
"DD42N3",2019,92.897,253
"DD42N3",2020,92.865,366
"DD42N3",2021,92.845,159
"DD42N4",1990,57.87,1
"DD42N4",1995,60.27,1
"DD42N4",1999,62.18,1
"DD42N4",2000,62.415,4
"DD42N4",2001,62.99,5
"DD42N4",2002,64.36,4
"DD42N4",2003,64.725,4
"DD42N4",2004,64.41,4
"DD42N4",2005,64.4,5
"DD42N4",2006,64.495,4
"DD42N4",2007,64.795,4
"DD42N4",2008,65.91,4
"DD42N4",2009,66.25,193
"DD42N4",2010,66.61,365
"DD42N4",2011,67.19,365
"DD42N4",2012,67.332,360
"DD42N4",2013,67.364,365
"DD42N4",2014,67.578,365
"DD42N4",2015,67.474,365
"DD42N4",2016,66.938,313
"DD42N4",2017,67.153,315
"DD42N4",2018,66.908,338
"DD42N4",2019,67.126,305
"DD42N4",2020,67.266,366
"DD42N4",2021,66.522,159
"E10U4",1990,10.58,1
"E10U4",1991,10.5,3
"E10U4",1993,10.36,1
"E10U4",1994,10.76,4
"E10U4",1995,9.78,3
"E10U4",1997,7.98,1
"E10U4",1998,7.65,1
"E10U4",1999,8.12,1
"E10U4",2000,6.695,4
"E10U4",2001,7.06,6
"E10U4",2002,7.795,4
"E10U4",2003,5.685,4
"E10U4",2004,6.29,5
"E10U4",2005,6.6,4
"E10U4",2006,6.835,4
"E10U4",2007,8.33,5
"E10U4",2008,9.38,4
"E10U4",2009,7.26,164
"E10U4",2010,7.51,365
"E10U4",2011,8.33,365
"E10U4",2012,7.355,366
"E10U4",2013,6.61,365
"E10U4",2014,6.59,364
"E10U4",2015,6.571,365
"E10U4",2016,6.156,366
"E10U4",2017,6.239,365
"E10U4",2018,5.015,365
"E10U4",2019,5.829,365
"E10U4",2020,5.529,239
"E10U4",2021,5.0115,172
"E10U5",1990,11.54,1
"E10U5",1991,9.34,3
"E10U5",1992,11.89,3
"E10U5",1993,8.63,9
"E10U5",1994,9.77,6
"E10U5",1995,8.12,3
"E10U5",1997,6.87,1
"E10U5",1998,9.55,1
"E10U5",1999,8.86,1
"E10U5",2000,6.03,4
"E10U5",2001,6.87,6
"E10U5",2002,7.685,4
"E10U5",2003,4.555,4
"E10U5",2004,6.26,5
"E10U5",2005,7.58,4
"E10U5",2006,6.88,4
"E10U5",2007,9.65,5
"E10U5",2008,10.925,4
"E10U5",2009,7.64,165
"E10U5",2010,7.96,358
"E10U5",2011,10.19,365
"E10U5",2012,8.315,132
"E10U5",2013,7.06,4
"E10U5",2014,6.87,4
"E10U5",2015,6.9375,360
"E10U5",2016,6.302,366
"E10U5",2017,6.229,365
"E10U5",2018,4.341,365
"E10U5",2019,5.963,365
"E10U5",2020,5.298,307
"E10U5",2021,5.327,172
"E10U7",1990,7.635,2
"E10U7",1991,6.16,3
"E10U7",1992,8.52,3
"E10U7",1993,6.72,9
"E10U7",1994,5.835,6
"E10U7",1995,6.71,3
"E10U7",1997,5.14,1
"E10U7",1998,6.94,1
"E10U7",1999,6.37,1
"E10U7",2000,5.405,4
"E10U7",2001,5.955,6
"E10U7",2002,6.72,4
"E10U7",2003,3.98,4
"E10U7",2004,4.89,4
"E10U7",2005,5.445,4
"E10U7",2006,5.965,4
"E10U7",2007,7.515,4
"E10U7",2008,8.86,4
"E10U7",2009,5.675,4
"E10U7",2010,6.49,4
"E10U7",2011,7.025,4
"E10U7",2012,6.35,4
"E10U7",2013,5.29,4
"E10U7",2014,5.125,4
"E10U7",2015,5.765,6
"E10U7",2016,4.985,4
"E10U7",2017,5.215,4
"E10U7",2018,3.56,4
"E10U7",2019,4.975,4
"E10U7",2020,3.87,8
"E10U7",2021,4.62,4
"E11Q6",1990,6.065,2
"E11Q6",1991,3.56,3
"E11Q6",1992,5.41,3
"E11Q6",1993,6.37,9
"E11Q6",1994,4.75,6
"E11Q6",1995,5.93,3
"E11Q6",1997,4.5,2
"E11Q6",1998,5.46,1
"E11Q6",1999,6.88,1
"E11Q6",2000,5.16,4
"E11Q6",2001,4.435,6
"E11Q6",2002,5.305,4
"E11Q6",2003,4.47,4
"E11Q6",2004,5.52,5
"E11Q6",2005,4.775,4
"E11Q6",2006,5.125,4
"E11Q6",2007,7.82,5
"E11Q6",2008,8.175,4
"E11Q6",2009,5.565,4
"E11Q6",2010,5.73,5
"E11Q6",2011,5.95,4
"E11Q6",2012,5.77,5
"E11Q6",2013,5.35,4
"E11Q6",2014,4.315,4
"E11Q6",2015,4.835,6
"E11Q6",2016,4.63,4
"E11Q6",2017,4.4,4
"E11Q6",2018,3.38,4
"E11Q6",2019,4.58,5
"E11Q6",2020,3.74,4
"E11Q6",2021,4.44,3
"E13M1",1990,6.19,2
"E13M1",1991,4.14,3
"E13M1",1992,5.06,1
"E13M1",1993,6.28,6
"E13M1",1994,6.39,6
"E13M1",1995,7.09,3
"E13M1",1997,4.14,1
"E13M1",1998,5.75,1
"E13M1",1999,5.7,1
"E13M1",2000,5.09,3
"E13M1",2001,5.34,7
"E13M1",2002,6.915,4
"E13M1",2003,4.665,4
"E13M1",2004,5.055,6
"E13M1",2005,4.805,4
"E13M1",2006,4.705,4
"E13M1",2007,8.31,5
"E13M1",2008,7.085,4
"E13M1",2009,5.205,4
"E13M1",2010,5.97,5
"E13M1",2011,5.585,4
"E13M1",2012,4.88,5
"E13M1",2013,6.01,4
"E13M1",2014,6.46,4
"E13M1",2015,5.11,4
"E13M1",2016,4.745,4
"E13M1",2017,5.715,4
"E13M1",2018,4.67,4
"E13M1",2019,5.375,4
"E13M1",2020,5.317,214
"E13M1",2021,4.571,203
"E13M2",1990,61.86,1
"E13M2",1991,61.96,1
"E13M2",1992,61.7,1
"E13M2",1993,62.935,2
"E13M2",1994,64.085,2
"E13M2",1995,63.08,1
"E13M2",1997,66.85,1
"E13M2",1998,67.58,1
"E13M2",1999,68.75,1
"E13M2",2000,71.2,3
"E13M2",2001,71.75,7
"E13M2",2002,73.84,4
"E13M2",2003,74.995,4
"E13M2",2004,75.69,5
"E13M2",2005,76.69,4
"E13M2",2006,77.73,4
"E13M2",2007,78.915,4
"E13M2",2008,80.235,4
"E13M2",2009,81.205,4
"E13M2",2010,81.96,4
"E13M2",2011,81.87,4
"E13M2",2012,80.47,4
"E13M2",2013,79.205,4
"E13M2",2014,78.55,4
"E13M2",2015,77.915,4
"E13M2",2016,77.655,4
"E13M2",2017,77.22,4
"E13M2",2018,76.94,4
"E13M2",2019,76.74,4
"E13M2",2020,76.7485,214
"E13M2",2021,76.688,203
"E13M3",1990,9.71,1
"E13M3",1991,9.88,1
"E13M3",1992,10.55,1
"E13M3",1993,10.71,3
"E13M3",1994,11.02,2
"E13M3",1995,11.62,1
"E13M3",1997,11.3,1
"E13M3",1998,11.03,1
"E13M3",1999,10.97,1
"E13M3",2000,11.15,3
"E13M3",2001,11.29,7
"E13M3",2002,11.855,4
"E13M3",2003,12.24,4
"E13M3",2004,12.98,5
"E13M3",2005,13.95,4
"E13M3",2006,14.68,4
"E13M3",2007,15.5,4
"E13M3",2008,16.085,4
"E13M3",2009,16.165,4
"E13M3",2010,16.795,4
"E13M3",2011,17.15,4
"E13M3",2012,20.965,4
"E13M3",2013,27.925,4
"E13M3",2014,33.065,4
"E13M3",2015,36.615,4
"E13M3",2016,39.025,4
"E13M3",2017,41.065,4
"E13M3",2018,43.355,4
"E13M3",2019,44.955,4
"E13M3",2020,46.353,214
"E13M3",2021,47.163,203
"E21S1",1990,13.655,2
"E21S1",1991,14.73,3
"E21S1",1992,14.98,3
"E21S1",1993,14.33,9
"E21S1",1994,15.46,5
"E21S1",1995,15.4,3
"E21S1",1998,14.99,1
"E21S1",2000,15.585,4
"E21S1",2001,16.23,4
"E21S1",2002,17.165,4
"E21S1",2003,15.865,4
"E21S1",2004,15.23,4
"E21S1",2005,15.355,4
"E21S1",2006,15.3,4
"E21S1",2007,15.325,4
"E21S1",2008,16.83,4
"E21S1",2009,17.57,178
"E21S1",2010,16.73,284
"E21S1",2011,16.69,365
"E21S1",2012,16.56,366
"E21S1",2013,16.2,301
"E21S1",2014,16.21,365
"E21S1",2015,15.803,365
"E21S1",2016,14.9215,366
"E21S1",2017,15.381,365
"E21S1",2018,15.947,365
"E21S1",2019,15.0955,230
"E21S1",2020,16.3555,338
"E21S1",2021,15.2575,184
"E25L1",2011,73.54,173
"E25L1",2012,73.157,366
"E25L1",2013,73.157,365
"E25L1",2014,73.345,365
"E25L1",2015,73.399,365
"E25L1",2016,72.586,366
"E25L1",2017,72.288,365
"E25L1",2018,71.539,365
"E25L1",2019,71.501,281
"E25L1",2020,71.3365,328
"E25L1",2021,70.64,73
"E25L2",2011,22.363,173
"E25L2",2012,22.1145,366
"E25L2",2013,21.249,365
"E25L2",2014,20.532,365
"E25L2",2015,20.238,365
"E25L2",2016,19.1875,366
"E25L2",2017,20.482,365
"E25L2",2018,19.82,365
"E25L2",2019,19.649,281
"E25L2",2020,19.348,328
"E25L2",2021,17.463,73
"E25L3",2011,20.038,173
"E25L3",2012,19.8995,366
"E25L3",2013,19.27,365
"E25L3",2014,18.358,365
"E25L3",2015,18.1115,364
"E25L3",2016,17.141,366
"E25L3",2017,17.99,365
"E25L3",2018,17.669,365
"E25L3",2019,16.927,281
"E25L3",2020,17.057,328
"E25L3",2021,15.566,73
"E38F1",1990,6.025,8
"E38F1",1991,5.8,3
"E38F1",2001,7.905,4
"E38F1",2002,8.27,7
"E38F1",2003,5.355,164
"E38F1",2004,5.82,332
"E38F1",2005,6.65,365
"E38F1",2006,6.52,287
"E38F1",2007,7.17,365
"E38F1",2008,8.875,366
"E38F1",2009,7.01,365
"E38F1",2010,7.92,365
"E38F1",2011,9.205,314
"E38F1",2012,10.93,315
"E38F1",2013,8.84,365
"E38F1",2014,8,365
"E38F1",2015,7.025,344
"E38F1",2016,5.8285,354
"E38F1",2017,7.595,365
"E38F1",2018,7.416,365
"E38F1",2019,6.193,365
"E38F1",2020,5.917,309
"E38F1",2021,4.25,151
"E61C1",2014,60.88,265
"E61C1",2015,62.49,342
"E61C1",2016,61.823,366
"E61C1",2017,62.696,365
"E61C1",2018,63.028,365
"E61C1",2019,60.163,365
"E61C1",2020,60.369,301
"E61C1",2021,59.048,95
"E76Q1",2015,63.545,2
"E76Q1",2016,64.969,306
"E76Q1",2017,63.244,365
"E76Q1",2018,61.663,365
"E76Q1",2019,62.521,365
"E76Q1",2020,61.2525,364
"E76Q1",2021,62.1705,104
"E76Q2",2015,28.655,2
"E76Q2",2016,29.7715,306
"E76Q2",2017,29.49,365
"E76Q2",2018,29.005,365
"E76Q2",2019,29.516,365
"E76Q2",2020,29.12,300
"E76Q2",2021,29.752,79
"EE36K2",2002,-32.92,3
"EE36K2",2003,-33.13,4
"EE36K2",2004,-35.515,4
"EE36K2",2005,-30.425,4
"EE36K2",2006,-30.625,4
"EE36K2",2007,-30.21,5
"EE36K2",2008,-30.06,4
"EE36K2",2009,-29.795,4
"EE36K2",2010,-28.915,4
"EE36K2",2011,-29.13,4
"EE36K2",2012,-28.73,4
"EE36K2",2013,-29.005,4
"EE36K2",2014,-28.925,4
"EE36K2",2015,-28.775,4
"EE36K2",2016,-28.465,4
"EE36K2",2017,-28.225,4
"EE36K2",2018,-27.33,4
"EE36K2",2019,-27.55,3
"EE36K2",2020,-27.06,7
"EE36K2",2021,-26.66,2
"EE36K3",1999,6.745,2
"EE36K3",2000,6.04,4
"EE36K3",2001,7.225,4
"EE36K3",2002,8.49,5
"EE36K3",2003,6.27,3
"EE36K3",2004,7.085,4
"EE36K3",2005,6.38,4
"EE36K3",2006,6.88,4
"EE36K3",2007,8.71,5
"EE36K3",2008,8.195,4
"EE36K3",2009,7.44,4
"EE36K3",2010,7.225,4
"EE36K3",2011,8.48,4
"EE36K3",2012,7.6195,322
"EE36K3",2013,6.445,365
"EE36K3",2014,6.553,365
"EE36K3",2015,6.009,365
"EE36K3",2016,6.6225,366
"EE36K3",2017,6.9355,258
"EE36K3",2018,6.036,280
"EE36K3",2019,6.741,339
"EE36K3",2020,6.0095,366
"EE36K3",2021,5.87,125
"EE36K4",1990,26.24,1
"EE36K4",1991,26.44,1
"EE36K4",1994,28.02,1
"EE36K4",1999,30.82,1
"EE36K4",2000,31.635,4
"EE36K4",2001,32.225,4
"EE36K4",2002,33.14,5
"EE36K4",2003,33.31,3
"EE36K4",2004,34.475,4
"EE36K4",2005,35.495,4
"EE36K4",2006,36.01,4
"EE36K4",2007,36.83,5
"EE36K4",2008,37.515,4
"EE36K4",2009,37.91,4
"EE36K4",2010,38.15,5
"EE36K4",2011,38.38,4
"EE36K4",2012,38.539,322
"EE36K4",2013,38.613,365
"EE36K4",2014,38.638,365
"EE36K4",2015,38.88,365
"EE36K4",2016,39.119,283
"EE36K4",2017,39.3115,324
"EE36K4",2018,39.326,365
"EE36K4",2019,39.533,365
"EE36K4",2020,39.666,145
"EE36K4",2021,5.575,87
"EE36K5",1990,22.53,1
"EE36K5",1991,22.81,1
"EE36K5",1994,24.97,1
"EE36K5",1999,26.93,1
"EE36K5",2000,24.54,3
"EE36K5",2001,28.73,4
"EE36K5",2002,29.22,5
"EE36K5",2003,29.17,3
"EE36K5",2004,29.61,4
"EE36K5",2005,30.055,4
"EE36K5",2006,30.43,4
"EE36K5",2007,31.11,5
"EE36K5",2008,31.265,4
"EE36K5",2009,31.53,4
"EE36K5",2010,31.725,4
"EE36K5",2011,32.23,4
"EE36K5",2012,32.47,322
"EE36K5",2013,32.556,365
"EE36K5",2014,32.819,365
"EE36K5",2015,33.074,316
"EE36K5",2016,33.593,250
"EE36K5",2017,33.768,324
"EE36K5",2018,33.928,365
"EE36K5",2019,34.284,247
"EE36K5",2020,34.37075,366
"EE36K5",2021,34.014,125
"EE36K6",1999,6.8,1
"EE36K6",2000,6.69,3
"EE36K6",2001,8.25,4
"EE36K6",2002,9.45,5
"EE36K6",2003,7.26,3
"EE36K6",2004,8.075,4
"EE36K6",2005,7.27,5
"EE36K6",2006,7.855,4
"EE36K6",2007,9.68,5
"EE36K6",2008,9.145,4
"EE36K6",2009,8.395,4
"EE36K6",2010,8.115,4
"EE36K6",2011,9.37,4
"EE36K6",2012,8.566,322
"EE36K6",2013,7.352,282
"EE36K6",2014,7.513,365
"EE36K6",2015,6.973,365
"EE36K6",2016,7.5665,366
"EE36K6",2017,7.8475,290
"EE36K6",2018,7.031,365
"EE36K6",2019,7.563,365
"EE36K6",2020,6.9375,366
"EE36K6",2021,6.804,125
"EE36K8",1999,2.23,1
"EE36K8",2000,1.975,4
"EE36K8",2001,4.62,4
"EE36K8",2002,6.86,5
"EE36K8",2003,2.55,3
"EE36K8",2004,3.305,4
"EE36K8",2005,2.96,5
"EE36K8",2006,3.555,4
"EE36K8",2007,5.04,5
"EE36K8",2008,5.07,4
"EE36K8",2009,4.13,4
"EE36K8",2010,4.83,5
"EE36K8",2011,5.455,4
"EE36K8",2012,5.28,5
"EE36K8",2013,2.56,4
"EE36K8",2014,2.46,4
"EE36K8",2015,1.275,4
"EE36K8",2016,3.06,4
"EE36K8",2017,2.835,4
"EE36K8",2018,2.375,4
"EE36K8",2019,2.46,5
"EE36K8",2020,2.3675,4
"EE36K8",2021,5.41,1
"EE36K9",1990,2.83,1
"EE36K9",1991,1.63,1
"EE36K9",1994,4.84,1
"EE36K9",1999,0.7,1
"EE36K9",2000,1.08,3
"EE36K9",2001,2.87,3
"EE36K9",2002,6.2,5
"EE36K9",2003,1.03,3
"EE36K9",2004,1.92,4
"EE36K9",2005,1.7,4
"EE36K9",2006,2.4,4
"EE36K9",2007,3.76,5
"EE36K9",2008,3.965,4
"EE36K9",2009,2.755,4
"EE36K9",2010,2.35,4
"EE36K9",2011,4.35,4
"EE36K9",2012,4.55,4
"EE36K9",2013,1.05,4
"EE36K9",2014,0.95,4
"EE36K9",2015,-0.425,4
"EE36K9",2016,1.575,4
"EE36K9",2017,1.44,3
"EE36K9",2018,0.92,4
"EE36K9",2019,0.5,5
"EE36K9",2020,0.9225,4
"EE36K9",2021,4.62,1
"EE39O4",2002,37.37,3
"EE39O4",2003,37.11,3
"EE39O4",2004,37.405,4
"EE39O4",2005,37.955,4
"EE39O4",2006,38.08,4
"EE39O4",2007,38.78,4
"EE39O4",2008,39.41,4
"EE39O4",2009,38.74,195
"EE39O4",2010,39.015,330
"EE39O4",2011,40.12,365
"EE39O4",2012,40.53,365
"EE39O4",2013,40.49,315
"EE39O4",2014,40.38,262
"EE39O4",2015,40.556,365
"EE39O4",2016,40.2105,366
"EE39O4",2017,40.265,365
"EE39O4",2018,40.708,365
"EE39O4",2019,41.077,365
"EE39O4",2020,41.0855,366
"EE39O4",2021,40.9045,126
"EE39O5",1998,33.69,1
"EE39O5",2000,34.26,4
"EE39O5",2001,34.65,4
"EE39O5",2002,35.285,4
"EE39O5",2003,35.66,3
"EE39O5",2004,35.82,5
"EE39O5",2005,36.27,4
"EE39O5",2006,36.5,4
"EE39O5",2007,37.12,5
"EE39O5",2008,37.46,4
"EE39O5",2009,38.02,49
"EE39O5",2010,38.22,81
"EE39O5",2011,38.425,346
"EE39O5",2012,38.83,365
"EE39O5",2013,38.95,364
"EE39O5",2014,38.97,304
"EE39O5",2015,39.201,365
"EE39O5",2016,39.2375,366
"EE39O5",2017,39.274,365
"EE39O5",2018,39.402,365
"EE39O5",2019,39.784,253
"EE39O5",2020,39.812,366
"EE39O5",2021,39.805,126
"EE39O6",1990,28.74,1
"EE39O6",1994,32.36,1
"EE39O6",1995,32.58,1
"EE39O6",1998,34.7,1
"EE39O6",2000,35.305,4
"EE39O6",2001,35.515,4
"EE39O6",2002,36.515,4
"EE39O6",2003,36.74,3
"EE39O6",2004,36.98,4
"EE39O6",2005,37.435,4
"EE39O6",2006,37.625,4
"EE39O6",2007,38.72,5
"EE39O6",2008,38.94,4
"EE39O6",2009,39.31,195
"EE39O6",2010,39.41,364
"EE39O6",2011,39.92,365
"EE39O6",2012,39.9525,310
"EE39O6",2013,40.05,298
"EE39O6",2014,39.99,262
"EE39O6",2015,40.036,365
"EE39O6",2016,39.7855,366
"EE39O6",2017,39.825,365
"EE39O6",2018,40.242,365
"EE39O6",2019,40.644,365
"EE39O6",2020,40.6125,366
"EE39O6",2021,40.515,126
"F10K3",1990,3.26,2
"F10K3",1991,2.13,3
"F10K3",1992,2.91,3
"F10K3",1993,2.72,9
"F10K3",1994,2.29,6
"F10K3",1995,3.18,3
"F10K3",1997,2.28,1
"F10K3",1998,2.95,1
"F10K3",1999,2.335,2
"F10K3",2000,2.26,4
"F10K3",2001,2.685,6
"F10K3",2002,2.415,4
"F10K3",2003,1.9,4
"F10K3",2004,2.035,4
"F10K3",2005,2.13,4
"F10K3",2006,2.48,4
"F10K3",2007,3.665,4
"F10K3",2008,3.235,4
"F10K3",2009,2.28,4
"F10K3",2010,2.87,5
"F10K3",2011,2.755,4
"F10K3",2012,1.845,27
"F10K3",2013,2.103,365
"F10K3",2014,2.561,365
"F10K3",2015,2.427,365
"F10K3",2016,2.151,366
"F10K3",2017,2.11,296
"F10K3",2018,1.747,365
"F10K3",2019,2.0575,334
"F10K3",2020,1.867,307
"F10K3",2021,1.848,172
"F10K4",1990,3.25,2
"F10K4",1991,2.03,3
"F10K4",1992,2.565,2
"F10K4",1993,2.73,9
"F10K4",1994,2.285,6
"F10K4",1995,3.19,3
"F10K4",1997,2.08,1
"F10K4",1998,2.8,1
"F10K4",1999,2.35,2
"F10K4",2000,1.925,4
"F10K4",2001,2.53,6
"F10K4",2002,2.495,4
"F10K4",2003,2.245,4
"F10K4",2004,2.41,5
"F10K4",2005,2.45,4
"F10K4",2006,2.73,4
"F10K4",2007,5.07,5
"F10K4",2008,4.105,4
"F10K4",2009,2.41,4
"F10K4",2010,3.15,5
"F10K4",2011,3.005,4
"F10K4",2012,2.327,27
"F10K4",2013,2.339,365
"F10K4",2014,3.042,365
"F10K4",2015,2.559,365
"F10K4",2016,2.269,366
"F10K4",2017,2.301,365
"F10K4",2018,1.885,363
"F10K4",2019,2.108,365
"F10K4",2020,1.724,307
"F10K4",2021,1.9235,172
"F13W1",1995,8.56,1
"F13W1",1997,7.49,1
"F13W1",1998,8.41,2
"F13W1",1999,8.47,2
"F13W1",2000,8.41,4
"F13W1",2001,8.575,6
"F13W1",2002,9.46,4
"F13W1",2003,8.745,4
"F13W1",2004,8.525,4
"F13W1",2005,8.885,4
"F13W1",2006,9.64,4
"F13W1",2007,10.065,4
"F13W1",2008,11.08,4
"F13W1",2009,10.69,4
"F13W1",2010,10.28,4
"F13W1",2011,10.855,4
"F13W1",2012,11.435,4
"F13W1",2013,13.275,4
"F13W1",2014,14.24,4
"F13W1",2015,15.515,4
"F13W1",2016,15.8985,286
"F13W1",2017,16.208,365
"F13W1",2018,16.989,365
"F13W1",2019,17.286,365
"F13W1",2020,17.5915,366
"F13W1",2021,17.4195,184
"F19V2",1990,12.62,2
"F19V2",1991,14.1,3
"F19V2",1992,15.2,3
"F19V2",1993,15.5,9
"F19V2",1994,17.45,5
"F19V2",1995,17.46,2
"F19V2",1997,12.7,1
"F19V2",1998,14.08,1
"F19V2",1999,16.975,2
"F19V2",2000,13.205,4
"F19V2",2001,13.76,4
"F19V2",2002,16.54,4
"F19V2",2003,12.65,260
"F19V2",2004,13.47,295
"F19V2",2005,13.86,347
"F19V2",2006,13.47,365
"F19V2",2007,16.01,365
"F19V2",2008,17.32,366
"F19V2",2009,16.67,365
"F19V2",2010,14.8,365
"F19V2",2011,14.74,364
"F19V2",2012,16.2,345
"F19V2",2013,16.041,365
"F19V2",2014,14.483,365
"F19V2",2015,14.925,365
"F19V2",2016,13.699,366
"F19V2",2017,14.203,365
"F19V2",2018,13.98,346
"F19V2",2019,16.523,365
"F19V2",2020,15.554,366
"F19V2",2021,12.961,203
"F19V3",1991,36.26,1
"F19V3",1992,36.23,2
"F19V3",1993,35.91,5
"F19V3",1994,37.475,2
"F19V3",1995,37.97,2
"F19V3",1996,37.68,1
"F19V3",1997,37.19,1
"F19V3",1998,38.815,2
"F19V3",1999,38.565,2
"F19V3",2000,38.09,4
"F19V3",2001,38.015,4
"F19V3",2002,39.06,5
"F19V3",2003,38.29,260
"F19V3",2004,37.62,263
"F19V3",2005,38.27,347
"F19V3",2006,38.38,305
"F19V3",2007,38.52,365
"F19V3",2008,40.28,366
"F19V3",2009,42.14,365
"F19V3",2010,41.09,365
"F19V3",2011,41.51,365
"F19V3",2012,41.45,225
"F19V3",2013,41.846,329
"F19V3",2014,41.517,365
"F19V3",2015,42.495,365
"F19V3",2016,42.0055,366
"F19V3",2017,41.545,365
"F19V3",2018,41.382,365
"F19V3",2019,41.9615,262
"F19V3",2020,41.4385,366
"F19V3",2021,40.728,203
"F19V4",1991,105.09,1
"F19V4",1992,108.1,1
"F19V4",1993,108.78,2
"F19V4",1994,110.5,2
"F19V4",1995,112.77,1
"F19V4",1996,112.91,1
"F19V4",1997,114.18,1
"F19V4",1998,116.635,2
"F19V4",1999,117.585,2
"F19V4",2000,118.62,4
"F19V4",2001,119.74,4
"F19V4",2002,121,4
"F19V4",2003,121.93,260
"F19V4",2004,122.74,263
"F19V4",2005,123.975,340
"F19V4",2006,125,318
